6492,9504,16970,-13238,29483,-4404,2817,16294,12718,32749,10278,29867,31474,26744,32605,-26308,17503,27968,29103,30663,32312,8496,20829,23776,9489,31413,24017,8574,32198,30832,21106,27648,-32118,-31359,-28031,-29974,-14298,-32470,-32646,28429,30198,-1115,-31114,-13479,9117,-18933,-3261,-19535,27701,17074,15057,-11554,-5444,-31647,-25295,-22548,-31363,-9324,22290,31626,6081,-11095,-25064,17587,
22014,32668,25319,16167,30527,25817,11128,22086,-10454,21857,26208,-6848,32115,11429,21580,-22701,-21148,32660,32704,11789,22192,25915,23837,26602,-3193,19250,31190,32675,14295,32582,28198,-4280,-24271,-2547,-20800,-28501,-11908,-20178,30820,-24205,-31055,24412,19668,32044,-6506,-30710,24658,-23630,-25029,-2654,-2043,30573,24108,-20052,-22483,19132,32612,26517,-10045,2458,-29485,-3481,-16690,32487,
6614,32183,30870,27163,-9249,31291,32601,30443,28980,31136,32674,32355,30309,19222,6069,-8713,-31897,-18560,32510,-6427,23649,-1897,-23238,32702,31644,31011,32089,31081,928,31781,23567,30774,32093,-6160,10988,-18326,31435,9726,3300,12122,15293,10211,2477,-5184,12452,-26537,-32201,-31588,7502,27004,-4100,-32131,22680,32713,23102,-2077,-8506,-10585,6632,-10377,-32754,7980,-22766,11255,
24595,31621,31330,22807,25035,-19012,32728,23181,-4827,32765,25606,31400,32346,-16258,-709,-14428,32765,8140,15978,28908,32737,14703,22303,23230,-22643,6521,32196,-16273,1464,32326,3640,6681,-21652,8591,-9599,23527,-21141,-26688,1613,-23159,32410,-378,20446,-9366,5236,-28450,-32760,-29420,-362,-31740,-28608,15427,-1409,-29283,-24006,23110,23685,-32112,-6092,-28441,32735,-5363,32565,32079,
26552,19731,32046,24575,28758,28736,32594,32743,30586,18560,9820,28087,22479,26543,31180,28232,7419,31997,32491,20446,32461,17394,32197,24131,14014,19497,9812,16924,4208,30298,-16891,24669,19201,26160,6839,-21674,15705,-15746,-3368,1262,11755,27004,31261,-16877,23841,19214,10075,16633,31916,-7064,4246,25606,-4469,-27770,6090,22168,29620,-26336,-31264,28058,32496,-12478,-28078,-21567,
31458,7869,28061,25974,21131,32607,27698,27016,22425,15025,32583,-17180,30539,20591,21273,30676,31037,9575,29525,31787,20501,31989,30898,17365,32754,32055,8516,1345,1081,29983,29714,30425,9169,-31809,16920,-19976,-25044,3243,-17507,18543,23892,29119,-3473,-27902,-11878,25490,-24923,11518,10509,-31337,-14211,7955,-25562,-7101,10909,-27788,-927,6795,31641,32740,32750,13219,-13812,12167,
32710,31718,29843,25282,10546,32561,30194,-2761,31665,-839,4678,31679,32731,32202,5252,8682,25064,32332,9319,14058,32092,-9493,23529,17188,32454,24556,-1482,1688,17575,20110,32445,22340,1932,8226,13531,-20845,-31024,-3674,12728,-32651,-8426,-32757,-32432,-8376,-1553,6061,32344,-31596,-21107,5326,31414,29598,-6618,31362,22805,-27897,-4521,21695,-32734,-32724,27655,25870,-4587,23972,
16111,31814,-6004,-16836,-3394,29918,1915,23002,22739,15174,31645,29734,12193,32661,32763,18919,-32447,10550,25234,32542,7623,29487,15680,28603,21406,16241,19842,32726,26567,32609,32756,13309,28533,7845,32213,-28111,-32591,-13365,32711,-23337,-23593,-29042,8503,13769,30414,2634,-557,26754,-4575,31023,20903,-3835,31868,-14290,28772,15987,-24809,28459,-26077,-1648,19180,-3223,855,-29943,
31929,32002,20620,-2210,11196,25602,12857,19214,-14956,32750,31778,9017,-5407,27174,29817,-6629,31751,14800,27441,8751,-19128,31083,31307,14214,31033,30486,-4506,24457,29572,17935,14590,23478,7363,7042,25466,32693,-30795,20451,30139,26543,29155,-1075,7990,-31502,-32318,-18311,-13589,-32090,8099,29234,17908,31577,26605,10369,9672,29524,-10520,-12012,32456,21808,14114,27424,29340,22858,
32324,32604,27147,32763,24981,-14434,20321,27219,30025,3453,15124,28635,32276,32703,4703,-32398,-253,32737,-26666,13039,-411,7065,32766,24787,28119,29719,23186,-14928,2581,32617,30222,32514,-5374,-3264,18350,558,-21205,-29417,-25705,18243,-13123,-32585,29068,15929,-5653,2059,32428,-4909,-32767,-1414,-19042,30061,32765,31997,-272,-21432,-16824,13802,-23154,29169,-32666,3137,-12663,-4070,
