25653,-13714,8075,29548,26884,-14357,21953,5786,23643,28565,30118,-13931,29839,30354,21281,21274,29739,16658,-29244,-13574,32731,26751,22346,12983,10788,23075,30918,15538,30895,32761,25063,6714,20386,-29759,-31757,-14164,-18733,29455,24326,-32253,-22687,16054,-12908,29659,-13539,-12344,24916,-24922,13757,28217,14782,-29824,-1554,18924,-23965,-30086,30941,23265,10851,-28849,10917,628,-21108,-32072,
11644,18679,19725,32571,11180,-23247,14030,30354,14049,32765,28307,5030,-14642,8252,5022,30472,32594,32761,32767,30700,29325,30470,32762,32529,32767,5453,15819,12028,25626,21378,17160,27070,-30629,26922,26165,3586,-30801,-23093,-29612,-12343,-29603,372,16504,32379,-29314,31711,-32380,-12049,3367,-669,-247,-11454,-14619,-12053,586,3942,87,-32310,28696,30480,-20420,-24833,-27915,18464,
24694,28435,32767,14018,31140,28598,4777,28345,32667,32736,17512,32765,7860,22912,32115,23109,27581,26689,24843,30931,27469,25103,25995,4159,29368,939,30968,31362,28155,32759,32721,32071,21538,16283,1,29618,10198,-15995,-32417,16440,2559,-1440,-27695,376,-31811,-23425,6508,23230,-17692,19011,21366,-10816,-17865,-21060,19948,-32502,-14533,32754,10709,-9493,-16763,-751,1739,-6718,
-1946,32761,32718,31400,7404,8080,24690,1556,-16729,-32162,15182,19351,31105,32467,32141,31321,28864,-7542,29324,31745,21725,31264,10092,27367,-16632,-6641,32679,32744,16583,27001,31851,-17643,32710,-656,-1798,-9368,-31920,-31756,21543,32730,28175,6268,29038,-26443,-10304,4424,6375,9627,15509,31888,-14621,8120,-24530,9812,31174,18021,-28232,-32087,-2405,-1250,-28261,-18564,-7694,27612,
28929,32748,20082,9972,16808,26358,23343,-7396,24724,26476,-6961,-5482,22224,29949,32394,32329,24903,32721,28307,31435,-7993,14831,19666,32229,30503,32077,16368,19748,17779,21132,32703,26109,15389,-1139,25893,31213,-28128,-19466,-22996,31922,-21504,-19306,32019,-32306,24079,13295,-4933,-5341,-21297,1735,-16505,9249,-31777,29219,-26210,-5913,11969,6691,28387,26148,27525,25043,-2054,-19799,
16737,22872,27144,29133,7775,31126,31145,32544,31487,32731,31267,32763,31910,22357,20553,26919,7239,32250,30828,25351,28408,29554,32296,32739,31788,30823,-15365,-19889,32756,27573,9673,29871,28170,-23464,18355,14998,31832,10240,10182,-3821,-9071,-1535,-9801,556,-7447,23955,25520,18683,-31958,-5798,-11106,-20761,-16330,-14152,-5539,1376,7953,-11119,28942,26041,-853,-17705,31307,13468,
24485,17186,30779,12660,29934,32456,5358,31102,12890,-29382,32766,31984,31647,21518,30618,-2085,-5979,-6564,27683,22514,32341,29263,29190,30646,30907,13116,32756,8705,25946,8617,31970,32540,21775,27899,11242,30223,-13328,4509,32326,-10313,30125,14505,-284,7124,8495,-24711,-11671,32701,-32217,32103,17532,-23808,5266,-14744,-14889,11599,10883,-30028,874,-31590,-20012,31614,7187,3853,
31270,32477,10324,32504,32445,24834,30166,22414,11481,13484,28651,16423,20420,30698,22206,26602,30623,-26423,22793,22984,15967,4409,32554,21534,15500,30937,31824,20137,25525,32738,-3050,15421,-9791,-4352,31098,4148,-4582,-21377,12794,23902,30690,-29864,15900,28355,-25626,11461,-24096,-19132,-11660,-19378,-23541,23355,-28614,-32469,-3735,24698,-28870,10798,-7805,-25850,20546,-1396,32625,-28912,
31363,24752,19595,25950,20373,23364,19598,28909,28980,27884,11774,19034,-18135,-30268,31527,7173,26533,29411,-9123,30406,29498,18314,30556,22598,24414,30976,16630,32669,28584,20483,32737,20990,9491,-21471,26263,-20008,25664,22975,26260,15426,15292,17211,30579,-26672,-27291,12552,8929,-31973,-19228,-14447,-31472,-12213,14267,-27171,11833,-23728,-21855,10687,28233,-2536,-16020,25576,-1407,25161,
23126,7132,31830,2925,31303,26623,-1146,23632,16981,15546,28403,22951,32623,1893,29364,13018,29644,-24824,32721,6496,31556,26935,26695,3393,19947,5207,28642,32767,29562,-21459,32477,-19973,-23214,31982,7781,-32637,-9687,19103,-32747,22698,28024,-28845,16339,23387,3072,-32713,14541,-30071,13961,21389,1742,-32117,-8828,18661,-19002,-32591,-25997,32351,-15917,16,14134,24763,-4352,-25976,
20665,31943,25264,32372,16887,26137,25855,23334,21111,16851,30218,32684,19029,29730,31995,19212,2231,29193,29696,32766,32599,32556,22826,32591,-7047,32461,2870,32581,1773,32694,22989,-12011,25429,-7303,-20867,5074,28081,19762,20130,23004,25060,28102,12671,2338,-26676,13778,-7071,-26544,-32691,-14882,-13850,337,-3318,-3716,23508,-3398,32001,4470,-32642,3494,32719,2188,23350,-30487,
